event,avgTweetLength_orig,numTweets_orig,credCount-2_ret,credCount-1_ret,credCount0_ret,credCount1_ret,credCount2_ret,P_ca_ret,Credibility_Class_Name_ret,Credibility_Class_Number_ret,cscw_predictor
news_bolton_heskey-20141224_044022-20141224_054514,12.41570439,866,0,1,1,3,25,0.833333333,High,2,4
series_bumgarner_giants-20141029_224319-20141029_234451,15.81542445,16221,0,0,0,5,25,0.833333333,High,2,3
school_high_shooting-20141212_155113-20141212_165811,14.63036903,8265,0,0,1,5,24,0.8,High,2,2
game_hawks_warriors-20150206_192446-20150206_202810-20150206_213736,14.70900653,5818,0,0,2,4,24,0.8,High,2,1
game_#worldseries_royals-20141022_191513-20141022_202740,16.09092908,9095,0,0,0,2,28,0.933333333,Perfect,1,1
#charliehebdo_attack_paris-20150107_072714-20150107_085144,14.92432616,11761,0,0,0,1,29,0.966666667,Perfect,1,2
melvin_gordon_record-20141115_170828-20141115_181508,15.71175626,6269,0,0,1,3,26,0.866666667,High,2,3
liverpool_madrid_real-20141104_132854-20141104_143829,14.87333333,11100,0,0,1,3,26,0.866666667,High,2,4
#ferguson_ferguson_police-20141125_163036-20141125_173141,16.7891121,78748,0,0,3,6,21,0.7,Moderate,3,3
white_house_fence-20141022_191513-20141022_202740,14.74862131,33909,1,0,1,2,26,0.866666667,High,2,3
lynch_marshawn_ball-20150202_102212-20150202_111337-20150202_120702,17.05968878,12917,0,0,2,4,24,0.8,High,2,2
win_#ausopen_match-20150125_044227-20150125_055420,18.45607235,774,0,1,3,5,21,0.7,Moderate,3,2
state_ohio_night-20150113_174946-20150113_191007,16.70036101,5540,0,1,3,6,20,0.666666667,Moderate,3,3
messi_penalty_missed-20150224_164723-20150224_174707,14.15446466,2363,0,0,0,5,25,0.833333333,High,2,2
king_saudi_birthday-20150123_103938-20150123_114221,18.6,10,2,1,5,7,15,0.5,Low,4,1
brown_antonio_great-20141026_162345-20141026_173013,13.37857143,280,0,1,5,9,15,0.5,Low,4,2
bobby_shmurda_over-20141218_213144-20141218_223901,13.78438031,589,1,0,7,8,14,0.466666667,Low,4,2
hamilton_#abudhabigp_lewis-20141123_081418-20141123_090920,13.15390409,3983,0,0,1,2,27,0.9,Perfect,1,1
burkina_after_president-20141030_131454-20141030_142800,15.44574961,3235,0,0,2,3,25,0.833333333,High,2,3
sanchez_mark_nick-20141102_133808-20141102_144116,16.6283737,1445,0,0,1,5,24,0.8,High,2,1
state_emergency_#ferguson-20141117_154949-20141117_170033,16.86772106,2782,1,1,0,1,27,0.9,Perfect,1,3
state_ohio_national-20150113_121732-20150113_133253,14.85800979,43503,0,1,2,3,24,0.8,High,2,3
kam_chancellor_cam-20150110_225406-20150111_000804,12.50056117,891,0,0,1,1,28,0.933333333,Perfect,1,3
#sotu_obama_retweet-20150120_202650-20150120_203149-20150120_204136-20150120_214014-20150120_225904,14.23076923,52,0,0,4,5,21,0.7,Moderate,3,3
awards_music_nrj-20141213_145400-20141213_160210,13.65919952,20088,0,0,2,6,22,0.733333333,Moderate,3,1
#indvspak_world_india-20150214_212718-20150214_224205,16.47931915,5875,0,1,1,6,22,0.733333333,Moderate,3,3
peyton_manning_breaking-20141019_203950-20141019_215325,15.35498108,1586,1,0,1,1,27,0.9,Perfect,1,2
goal_messi_goals-20141018_144659-20141018_160512,18.75123153,406,0,0,1,9,20,0.666666667,Moderate,3,1
bus_kenya_attack-20141122_014743-20141122_031202,14.88241206,7960,1,0,0,4,25,0.833333333,High,2,3
chelsea_palace_crystal-20141018_103241-20141018_112907,14.00644815,31637,0,1,0,8,21,0.7,Moderate,3,3
music_awards_seoul-20150123_082100-20150123_091654-20150123_101743,12.4569773,37794,0,1,2,6,21,0.7,Moderate,3,2
josh_gordon_test-20150125_142652-20150125_153450,15.67124464,2330,0,0,0,6,24,0.8,High,2,3
sony_interview_north-20141218_073931-20141218_083733,16.66052358,10581,1,0,1,6,22,0.733333333,Moderate,3,3
police_#charliehebdo_paris-20150109_021432-20150109_032629-20150109_051915,15.57698455,5631,0,0,1,4,25,0.833333333,High,2,2
lakers_team_kobe-20141224_000902-20141224_011339,18.18898888,1889,0,0,1,3,26,0.866666667,High,2,2
coach_state_gary-20141210_171422-20141210_180930-20141210_194110,16.26188761,2776,0,0,1,4,25,0.833333333,High,2,3
daytona_logano_joey-20150222_161441-20150222_171112,13.40628437,6365,0,0,0,3,27,0.9,Perfect,1,2
oregon_fsu_florida-20150101_185404-20150101_195932,16.92080153,2096,0,0,0,4,26,0.866666667,High,2,2
#sotu_obama_president-20150120_202650-20150120_203149-20150120_204136-20150120_214014-20150120_22590,16.66416718,8135,0,0,0,8,22,0.733333333,Moderate,3,1
scott_stuart_close-20150105_113919-20150105_124155,20.99521531,418,0,0,0,1,29,0.966666667,Perfect,1,3
city_chelsea_cup-20150124_121457-20150124_130629,16.35770805,10995,0,0,0,3,27,0.9,Perfect,1,1
police_paris_post-20150116_054547-20150116_065421,15.28900709,1692,0,0,1,5,24,0.8,High,2,3
year_hamilton_lewis-20141214_172917-20141214_183609,16.61864813,4172,0,0,1,4,25,0.833333333,High,2,1
#sotu_obama_jobs-20150120_202650-20150120_203149-20150120_204136-20150120_214014-20150120_225904,18.71783626,684,0,0,4,5,21,0.7,Moderate,3,2
awards_gaon_chart-20150128_072301-20150128_083844-20150128_085537,13.64043716,14640,0,0,0,9,21,0.7,Moderate,3,3
johnny_manziel_game-20141214_131429-20141214_141433,16.66188374,2718,1,0,6,8,15,0.5,Low,4,1
chelsea_league_points-20150207_123059-20150207_132908,17.48597627,1854,0,0,0,3,27,0.9,Perfect,1,2
messi_hat_trick-20150118_134323-20150118_145322,12.21397185,13427,0,0,0,0,30,1,Perfect,1,4
benjamin_kelvin_sherman-20141026_141633-20141026_151900,11.28359846,1823,0,0,2,5,23,0.766666667,Moderate,3,2
game_elliott_ezekiel-20150112_223014-20150112_234607,16.34017279,1852,0,0,0,4,26,0.866666667,High,2,1
wedding_#happyweddingsungmin_sungmin-20141213_090049-20141213_095200,11.12848246,3051,0,1,1,9,19,0.633333333,Moderate,3,2
state_ohio_alabama-20150101_185404-20150101_195932,15.14946837,37620,1,0,2,5,22,0.733333333,Moderate,3,1
game_oregon_carrington-20150109_190225-20150109_201223,15.27017179,1921,0,0,0,5,25,0.833333333,High,2,1
knicks_win_streak-20150119_194947-20150119_205045,15.63804589,1351,0,0,1,1,28,0.933333333,Perfect,1,3
mayweather_fight_floyd-20150220_165832-20150220_175943,14.75984343,17372,0,0,0,2,28,0.933333333,Perfect,1,3
arsenal_spurs_goal-20150207_073053-20150207_082324,16.29712747,1114,0,0,1,5,24,0.8,High,2,2
goals_liverpool_sterling-20150222_123057-20150222_132016,16.44382022,178,0,1,1,2,26,0.866666667,High,2,3
#antoniomartin_ambulance_shot-20141224_022407-20141224_033309,20.15107914,139,0,0,3,9,18,0.6,Moderate,3,3
oscars_win_oscar-20150223_075644-20150223_085106,17.38933057,8679,1,0,0,2,27,0.9,Perfect,1,1
police_cops_nypd-20141221_123516-20141221_134059,17.20196265,6318,0,0,0,4,26,0.866666667,High,2,4
sydney_sad_care-20141216_064345-20141216_075524,22.94444444,18,0,0,3,8,19,0.633333333,Moderate,3,3
patriots_nfl_super-20150119_011602-20150119_023830,16.49551644,12044,0,0,0,2,28,0.933333333,Perfect,1,4
ronaldo_ballon_cristiano-20150112_125026-20150112_134603-20150112_144438,14.27479335,53109,0,0,0,0,30,1,Perfect,1,1
call_cowboys_game-20150111_144629-20150111_155923,18.90345964,6070,1,0,3,6,20,0.666666667,Moderate,3,4
marshawn_lynch_media-20150127_153325-20150127_163006-20150127_173421,16.6582602,11737,0,0,2,2,26,0.866666667,High,2,3
fight_mayweather_floyd-20150220_185641-20150220_195817,14.68599282,13643,0,0,1,3,26,0.866666667,High,2,3
#illridewithyou_sydney_#sydneysiege-20141215_071716-20141215_081304,14.40756757,1850,0,0,5,6,19,0.633333333,Moderate,3,2
plane_crash_being-20150204_034733-20150204_035340-20150204_051048,19.4822695,141,0,0,1,3,26,0.866666667,High,2,3
mlk_birthday_die-20150119_130240-20150119_135533-20150119_145614,17.82926829,41,2,0,2,1,25,0.833333333,High,2,3
cup_championship_#nascar-20141116_180047-20141116_190006,15.63460158,1393,0,0,0,1,29,0.966666667,Perfect,1,2
school_attack_children-20141216_035652-20141216_052328,15.97980501,11488,0,0,0,4,26,0.866666667,High,2,2
india_#indvspak_pakistan-20150214_235643-20150215_011903-20150215_023754,15.6326484,13140,0,0,0,5,25,0.833333333,High,2,2
jameis_nfl_winston-20150107_125507-20150107_142330-20150107_153233,15.10957128,12339,1,0,0,2,27,0.9,Perfect,1,1
united_arsenal_cup-20150216_134834-20150216_150308,16.47279172,10438,0,0,0,3,27,0.9,Perfect,1,1
music_awards_bbc-20141211_120453-20141211_132837,14.26233835,15156,1,0,1,5,23,0.766666667,Moderate,3,1
fox_john_broncos-20150112_150336-20150112_161856,15.27672112,17140,0,0,2,2,26,0.866666667,High,2,1
super_bowl_patriots-20150118_201944-20150118_213212,16.03371451,20288,0,0,2,2,26,0.866666667,High,2,1
final_steelers_playoffs-20141221_150305-20141221_162513,16.10869565,46,0,0,1,4,25,0.833333333,High,2,3
brandon_knight_game-20141119_214310-20141119_220931-20141119_224330-20141119_235244,15.31744604,2224,0,0,0,4,26,0.866666667,High,2,1
oregon_game_man-20150112_200346-20150112_211839,17.20995334,643,1,1,1,7,20,0.666666667,Moderate,3,3
fans_chelsea_man-20150218_005835-20150218_021043,15.09119893,13487,0,1,1,6,22,0.733333333,Moderate,3,3
united_villa_falcao-20141220_082757-20141220_091415,15.85742646,5541,0,0,1,4,25,0.833333333,High,2,2
#grammys_looks_flawless-20150208_183650-20150208_194148,10.09070796,452,1,2,5,4,18,0.6,Moderate,3,2
kanye_grammy_grammys-20150209_093428-20150209_103207,16.25491838,7167,0,0,2,4,24,0.8,High,2,3
arsenal_league_video-20150226_002408-20150226_014800,14.13100437,916,0,0,3,6,21,0.7,Moderate,3,3
copenhagen_shooting_after-20150214_212718-20150214_224205,15.26646617,3325,0,0,1,3,26,0.866666667,High,2,3
royals_game_twitter-20141022_235459-20141023_011644,15.89816257,3211,0,0,0,4,26,0.866666667,High,2,1
music_beijing_wave-20141025_094413-20141025_103517,14.12239444,18710,1,0,3,7,19,0.633333333,Moderate,3,2
united_swansea_goal-20150221_085647-20150221_095057,12.71122995,2057,0,0,0,8,22,0.733333333,Moderate,3,2
jon_show_stewart-20150210_234258-20150211_011223,14.53836722,44856,0,0,0,1,29,0.966666667,Perfect,1,3
sydney_#sydneysiege_police-20141215_090056-20141215_094723,15.09436834,3942,1,0,0,7,22,0.733333333,Moderate,3,3
klay_curry_steph-20141101_232512-20141102_003620,15.28547297,592,1,1,0,7,21,0.7,Moderate,3,3
liverpool_united_season-20141214_091758-20141214_100529,17.34480639,1627,2,1,2,4,21,0.7,Moderate,3,1
interview_sony_movie-20141217_174901-20141217_191126,16.74148526,9601,1,0,1,9,19,0.633333333,Moderate,3,1
goals_messi_games-20141105_144353-20141105_155114,18.44693141,1385,0,0,2,1,27,0.9,Perfect,1,3
flight_missing_airasia-20141227_230234-20141228_000448-20141228_011616,14.09157663,45350,0,0,0,3,27,0.9,Perfect,1,1
#charliehebdo_paris_attack-20150107_125507-20150107_142330-20150107_153233,14.92625072,13912,0,0,0,3,27,0.9,Perfect,1,1
tonight_state_wait-20150120_175417-20150120_181315-20150120_192341,17.66666667,270,0,0,4,5,21,0.7,Moderate,3,1
villa_chelsea_city-20150207_104829-20150207_113807,15.89584851,4119,1,0,0,4,25,0.833333333,High,2,3
red_golden_awards-20150115_035054-20150115_051309,14.56125488,15109,1,0,4,7,18,0.6,Moderate,3,3
kobe_jordan_michael-20141214_193903-20141214_204227,15.90393742,26972,0,0,0,2,28,0.933333333,Perfect,1,4
bowl_pro_nice-20150125_233311-20150126_005114,16.07719928,557,0,0,2,9,19,0.633333333,Moderate,3,3
bush_reggie_cut-20150225_171520-20150225_182536,12.94469884,2839,0,0,0,3,27,0.9,Perfect,1,2
romney_run_house-20150109_190225-20150109_201223,15.04900601,2163,0,0,3,9,18,0.6,Moderate,3,2
dez_catch_bryant-20150111_144629-20150111_155923,15.18574615,17034,0,0,3,6,21,0.7,Moderate,3,1
raiders_obama_win-20141120_221830-20141120_232551,17.26315789,38,2,1,5,6,16,0.533333333,Low,4,4
rihanna_beyonc_#grammys-20150208_204025-20150208_213235,0,0,1,0,3,6,20,0.666666667,Moderate,3,3
muslim_muslims_killed-20150110_131157-20150110_141440,19.25129342,1353,0,1,4,8,17,0.566666667,Low,4,3
banks_ernie_rip-20150123_203503-20150123_211609-20150123_221940,10.74702811,9001,0,0,0,1,29,0.966666667,Perfect,1,4
pakistan_#peshawarattack_sad-20141216_201542-20141216_213344,16.21744054,883,0,0,1,4,25,0.833333333,High,2,2
lakers_game_kobe-20141223_220709-20141223_230634,17.85306882,1613,0,0,2,4,24,0.8,High,2,2
news_breaking_ebola-20141022_095002-20141022_104357,14.60160557,10339,1,1,6,7,15,0.5,Low,4,1
obama_sony_president-20141219_141303-20141219_145030-20141219_160920,16.69437809,12558,0,0,0,4,26,0.866666667,High,2,2
#indvspak_india_marriage-20150215_040639-20150215_053547,14.70175439,57,3,1,6,10,10,0.333333333,Low,4,2
remember_wisdom_#mlkday-20150119_130240-20150119_135533-20150119_145614,11.92016807,238,0,0,0,3,27,0.9,Perfect,1,2
paris_#charliehebdo_attack-20150108_160031-20150108_170907,14.91153146,15384,1,0,2,2,25,0.833333333,High,2,3
rooney_england_wayne-20141115_121428-20141115_131459,16.46601425,15021,0,0,1,1,28,0.933333333,Perfect,1,1
kobe_dwight_soft-20141028_232501-20141029_004405,11.45404969,4951,0,0,2,9,19,0.633333333,Moderate,3,2
#chapelhillshooting_muslim_hill-20150212_082825-20150212_093808,14.34937688,2327,0,0,0,6,24,0.8,High,2,1
obama_president_#immigrationaction-20141120_200455-20141120_211208,15.57340382,2459,0,1,0,6,23,0.766666667,Moderate,3,1
game_cowboys_romo-20150104_202912-20150104_212925,18.47023296,2318,0,0,0,4,26,0.866666667,High,2,2
birdman_oscar_picture-20150222_233635-20150223_003309,14.40753187,8630,0,0,1,0,29,0.966666667,Perfect,1,2
parliament_shot_killed-20141022_095002-20141022_104357,15.29936616,2051,0,0,1,6,23,0.766666667,Moderate,3,1
kobe_espn_ranked-20141016_111453-20141016_121002,15.47028986,1380,1,0,2,1,26,0.866666667,High,2,2
nadal_berdych_open-20150127_001122-20150127_012708,15.12677374,6413,0,0,0,3,27,0.9,Perfect,1,2
chelsea_united_man-20141026_064410-20141026_075114,13.95126021,28170,0,0,1,7,22,0.733333333,Moderate,3,3
york_blizzard_looks-20150127_112458-20150127_122318,15.35585586,222,1,0,3,3,23,0.766666667,Moderate,3,2
cuba_obama_#cuba-20141217_121252-20141217_133159,16.18593862,16812,0,0,0,2,28,0.933333333,Perfect,1,1
delhi_bjp_vote-20150207_010837-20150207_022042,18.44578668,6788,0,0,2,6,22,0.733333333,Moderate,3,3
melvin_record_gordon-20141115_170828-20141115_181508,15.70253064,6283,0,0,1,2,27,0.9,Perfect,1,1
united_cambridge_goal-20150203_150548-20150203_150626-20150203_154202-20150203_164838,13.63176008,2034,0,0,1,7,22,0.733333333,Moderate,3,2
tcu_game_ole-20141231_141323-20141231_154326,15.57447476,3189,0,0,0,2,28,0.933333333,Perfect,1,3
rodgers_aaron_game-20150118_160427-20150118_171310,16.81157694,4198,1,0,2,4,23,0.766666667,Moderate,3,3
super_bowl_seahawks-20150118_181635-20150118_192118,15.40754347,16332,0,0,1,1,28,0.933333333,Perfect,1,3
kyle_lowry_game-20150215_195049-20150215_211339,15.57748344,755,1,0,0,6,23,0.766666667,Moderate,3,2
rose_knee_surgery-20150224_210345-20150224_221023,15.31707317,7216,0,0,0,3,27,0.9,Perfect,1,3
golden_goals_globes-20150112_005422-20150112_022256,13.75806452,186,0,0,5,3,22,0.733333333,Moderate,3,2
arsenal_monaco_#afcvmon-20150225_150607-20150225_161222,13.14780521,2916,0,0,0,3,27,0.9,Perfect,1,2
suh_rodgers_aaron-20141228_185636-20141228_200329,15.41103992,2029,1,0,5,6,18,0.6,Moderate,3,3
#charliehebdo_were_these-20150109_021432-20150109_032629-20150109_051915,17.79220779,385,0,0,6,9,15,0.5,Low,4,1
#charliehebdo_paris_attack-20150107_100842-20150107_112852,14.92689655,13050,0,0,0,3,27,0.9,Perfect,1,2
west_ham_goals-20150118_092603-20150118_102747,18.38587513,977,0,1,4,4,21,0.7,Moderate,3,1
game_win_mccoy-20141019_154526-20141019_165640,18.88235294,187,0,0,1,1,28,0.933333333,Perfect,1,3
draw_city_man-20141228_121112-20141228_131248,15.65886288,2093,1,0,1,2,26,0.866666667,High,2,2
ebola_obama_night-20141017_081818-20141017_092258,18.89268293,410,0,0,2,7,21,0.7,Moderate,3,2
senate_republicans_control-20141104_225741-20141105_001908,14.34619172,17265,0,0,0,1,29,0.966666667,Perfect,1,3
awesome_#oscars_everything-20150222_200058-20150222_205845,11.88807624,4512,1,0,4,3,22,0.733333333,Moderate,3,2
year_artist_#amas-20141023_102453-20141023_112444-20141023_120026,9.7790003,297109,2,2,11,3,12,0.4,Low,4,1
united_chelsea_manchester-20141026_064410-20141026_075114,14.32864894,71514,0,0,2,5,23,0.766666667,Moderate,3,2
giants_series_win-20141016_224038-20141016_234002-20141017_004116,17.09634255,7847,0,0,2,0,28,0.933333333,Perfect,1,3
scott_stuart_unc-20150105_181236-20150105_192022,16.23412395,1307,0,0,0,1,29,0.966666667,Perfect,1,1
game_rodgers_wilson-20150118_160427-20150118_171310,18.69430052,772,0,0,3,4,23,0.766666667,Moderate,3,2
brian_williams_months-20150210_171731-20150210_182605-20150210_193809,14.71542672,17904,0,0,0,2,28,0.933333333,Perfect,1,2
trailer_age_ultron-20141023_102453-20141023_112444-20141023_120026,13.46452972,105821,0,0,1,5,24,0.8,High,2,1
madrid_win_team-20141025_155214-20141025_165815,16.10701439,1112,0,0,1,4,25,0.833333333,High,2,1
syria_isis_state-20150224_052729-20150224_065317,17.1850589,3226,0,0,2,11,17,0.566666667,Low,4,3
goal_arsenal_liverpool-20141221_102623-20141221_112747,13.39109566,6042,1,0,0,2,27,0.9,Perfect,1,2
bobbi_kristina_family-20150205_132607-20150205_142608,14.79822844,20434,1,0,9,5,15,0.5,Low,4,3
police_#sydneysiege_top-20141215_050122-20141215_061304,14.79411765,34,2,0,2,7,19,0.633333333,Moderate,3,3
press_pink_concert-20150130_034641-20150130_050926,12.48387097,1147,0,0,3,7,20,0.666666667,Moderate,3,3
france_french_paris-20150111_144629-20150111_155923,16.54048921,13164,1,0,1,5,23,0.766666667,Moderate,3,3
game_winston_oregon-20150101_185404-20150101_195932,18.81287247,839,0,0,0,3,27,0.9,Perfect,1,2
romney_mitt_run-20150130_100004-20150130_105915,15.86843747,11219,0,1,1,3,25,0.833333333,High,2,1
lynch_marshawn_media-20150128_121053-20150128_132822-20150128_142806-20150128_143956-20150128_144646,16.5551866,13853,0,0,1,4,25,0.833333333,High,2,3
bosh_chris_season-20150220_090423-20150220_095933,16.11684177,6282,0,0,3,6,21,0.7,Moderate,3,1
city_chelsea_arsenal-20141228_101058-20141228_110832,16.46949203,6654,1,0,1,7,21,0.7,Moderate,3,3
chelsea_burnley_#cfc-20150221_085647-20150221_095057,13.82618262,1818,0,0,1,5,24,0.8,High,2,4
rondo_rajon_dallas-20141218_165320-20141218_180518,14.26945854,9456,0,0,0,5,25,0.833333333,High,2,1
tonight_game_chelsea-20150120_175417-20150120_181315-20150120_192341,16.56856187,598,0,0,1,7,22,0.733333333,Moderate,3,3
grammy_sam_smith-20150209_025318-20150209_041206,15.08206315,68691,0,0,0,2,28,0.933333333,Perfect,1,1
police_officers_nypd-20141221_195143-20141221_211310,16.24015504,19350,0,0,0,2,28,0.933333333,Perfect,1,1
fight_mayweather_may-20150221_000823-20150221_012233,14.63307304,10885,0,0,0,4,26,0.866666667,High,2,2
help_north_sony-20141220_121838-20141220_132434,15.11168728,2507,0,0,3,2,25,0.833333333,High,2,3
cowboys_game_packers-20150111_122245-20150111_133606,15.95035421,17645,0,0,1,3,26,0.866666667,High,2,2
iggy_fuck_grammy-20150208_183650-20150208_194148,17.01886792,265,3,3,7,4,13,0.433333333,Low,4,3
ohio_elliott_ezekiel-20150101_233743-20150102_004727,17.26723096,827,0,0,0,2,28,0.933333333,Perfect,1,2
game_panthers_cardinals-20150103_161224-20150103_172552,15.67462001,5658,0,0,0,2,28,0.933333333,Perfect,1,3
george_bush_hospital-20141223_220709-20141223_230634,13.98872026,9752,0,0,0,2,28,0.933333333,Perfect,1,1
odell_beckham_catch-20141123_225627-20141124_000502,14.76535597,28865,0,0,0,3,27,0.9,Perfect,1,1
packers_game_seattle-20150118_134323-20150118_145322,16.44559392,8023,0,0,2,1,27,0.9,Perfect,1,2
dead_sydney_police-20141215_123813-20141215_133729,15.88989362,7520,0,0,0,2,28,0.933333333,Perfect,1,1
game_patriots_broncos-20141102_174738-20141102_184919,14.52337429,6674,0,0,2,6,22,0.733333333,Moderate,3,2
ebola_york_news-20141024_051223-20141024_064009,16.0383758,25120,0,0,1,4,25,0.833333333,High,2,1
snow_blizzard_storm-20150127_073853-20150127_083614,16.36250366,6822,0,0,1,5,24,0.8,High,2,2
debris_plane_search-20141230_001946-20141230_015126,15.58246549,4129,0,0,0,2,28,0.933333333,Perfect,1,2
goal_villa_pic-20141220_100941-20141220_111004,15.48559671,243,0,0,2,2,26,0.866666667,High,2,3
attack_news_haram-20150213_063900-20150213_074704,13.596597,7464,0,0,1,7,22,0.733333333,Moderate,3,3
bony_city_wilfried-20150114_073222-20150114_084351,14.68214605,29114,0,0,0,4,26,0.866666667,High,2,4
city_palace_man-20141220_082757-20141220_091415,14.91749684,7127,0,0,2,3,25,0.833333333,High,2,2
kobe_jordan_bryant-20141214_215027-20141214_225206,15.8926461,29277,0,0,0,2,28,0.933333333,Perfect,1,1
goal_ronaldo_liverpool-20141022_145104-20141022_155639,14.44761411,1928,0,0,1,2,27,0.9,Perfect,1,2
arsenal_city_man-20150118_092603-20150118_102747,13.85245252,47971,0,0,2,4,24,0.8,High,2,2
golden_#goldenglobes_globes-20150112_005422-20150112_022256,13.92968273,27831,0,0,0,3,27,0.9,Perfect,1,2
wilson_russell_game-20150118_181635-20150118_192118,16.55101716,12584,0,0,0,1,29,0.966666667,Perfect,1,1
arsenal_city_win-20150118_113226-20150118_124137,16.25512334,10540,0,0,0,3,27,0.9,Perfect,1,1
chelsea_stoke_fabregas-20141222_150927-20141222_161743,16.30916384,3241,0,0,1,3,26,0.866666667,High,2,4
king_saudi_abdullah-20150123_003904-20150123_020641,14.4222482,35922,0,0,1,3,26,0.866666667,High,2,1
ebola_york_doctor-20141023_173055-20141023_185122,16.25648952,39140,1,0,2,5,22,0.733333333,Moderate,3,2
ebola_news_over-20141016_131147-20141016_141629-20141016_143758-20141016_144024-20141016_144422-2014,14.7109138,13515,5,1,4,7,13,0.433333333,Low,4,1
paris_police_hostage-20150109_091309-20150109_100150,15.50552809,11125,1,0,2,1,26,0.866666667,High,2,2
patriots_super_tom-20150119_105337-20150119_115612,18.21749512,4607,0,0,0,1,29,0.966666667,Perfect,1,3
#ferguson_obama_police-20141124_204733-20141124_215045,18.27693536,1253,0,0,3,5,22,0.733333333,Moderate,3,3
kanye_#grammys_grammys-20150208_222440-20150208_231446,13.25236421,29291,0,0,3,4,23,0.766666667,Moderate,3,2
ohio_state_national-20150112_150336-20150112_161856,15.05846313,13547,3,0,6,1,20,0.666666667,Moderate,3,1
oregon_fsu_mariota-20150101_185404-20150101_195932,17.75892857,1344,0,0,0,2,28,0.933333333,Perfect,1,2
crash_plane_#transasia-20150204_011300-20150204_022809,14.04048583,2717,0,0,0,1,29,0.966666667,Perfect,1,1
okc_trade_lopez-20150115_214504-20150115_225503,16.36094159,1147,0,0,5,11,14,0.466666667,Low,4,1
officers_nypd_police-20141220_221936-20141220_234141,16.19136702,12348,0,0,0,2,28,0.933333333,Perfect,1,2
paris_hostage_kosher-20150109_065327-20150109_081336-20150109_082533,15.73222412,7032,0,0,0,4,26,0.866666667,High,2,2
left_fight_gordon-20141102_174738-20141102_184919,19.375,8,2,1,3,11,13,0.433333333,Low,4,3
ravens_steelers_next-20150103_231700-20150104_001613,16.13272201,2072,0,0,0,1,29,0.966666667,Perfect,1,3
jones_cardale_ohio-20150112_200346-20150112_211839,16.45698864,8893,0,0,2,5,23,0.766666667,Moderate,3,1
liverpool_costa_chelsea-20150127_132603-20150127_143035,15.61264446,7355,0,0,3,6,21,0.7,Moderate,3,3
obama_paris_president-20150112_104221-20150112_114407,16.72654734,4637,0,1,3,5,21,0.7,Moderate,3,1
valdes_united_victor-20150108_134326-20150108_144902,13.9739782,29629,0,0,0,6,24,0.8,High,2,1
police_sydney_#sydneysiege-20141215_123813-20141215_133729,15.08279623,4034,0,0,0,1,29,0.966666667,Perfect,1,2
harper_lee_mockingbird-20150203_100521-20150203_104143-20150203_113006-20150203_114253,16.07372487,35212,0,0,0,5,25,0.833333333,High,2,1
henry_thierry_goals-20141216_085228-20141216_094658,16.31924738,3242,0,0,2,5,23,0.766666667,Moderate,3,3
peyton_manning_game-20141222_215937-20141222_225944,16.60544612,1726,0,1,0,6,23,0.766666667,Moderate,3,3
cowboys_game_giants-20141019_180751-20141019_192233,14.94351704,4373,0,0,1,2,27,0.9,Perfect,1,1
steelers_game_texans-20141020_221104-20141020_223146-20141020_233649,15.71973786,2594,0,0,0,5,25,0.833333333,High,2,2
golden_globes_taylor-20150112_075708-20150112_081913-20150112_082029-20150112_082204-20150112_082358,15.29220646,4863,1,0,1,9,19,0.633333333,Moderate,3,4
#chapelhillshooting_muslim_killed-20150211_201408-20150211_214235,16.66353018,3082,0,0,1,8,21,0.7,Moderate,3,3
#goldenglobes_golden_globe-20150111_192153-20150111_202104-20150111_205536,13.93661596,7494,0,0,2,1,27,0.9,Perfect,1,2
year_artist_#amas-20141019_065743-20141019_081304,9.731288255,430171,1,1,9,4,15,0.5,Low,4,4
paris_attack_#charliehebdo-20150107_072714-20150107_085144,14.94268599,12353,0,0,0,1,29,0.966666667,Perfect,1,1
city_aguero_spurs-20141018_083142-20141018_093454,14.98334415,4623,0,0,0,4,26,0.866666667,High,2,3
bjp_their_maharashtra-20141019_065743-20141019_081304,19.34615385,364,0,1,1,10,18,0.6,Moderate,3,2
years_oscar_pistorius-20141021_035622-20141021_052319,15.19407895,912,0,0,0,1,29,0.966666667,Perfect,1,3
sony_north_korea-20141217_174901-20141217_191126,15.50591055,30877,1,0,4,7,18,0.6,Moderate,3,4
state_ohio_national-20150113_010551-20150113_023159,14.85274383,44263,0,0,0,0,30,1,Perfect,1,1
obama_president_india-20150124_233551-20150125_004424,17.5871381,19515,0,0,0,3,27,0.9,Perfect,1,1
all-star_conference_starter-20150122_171213-20150122_181807-20150122_191647,14.09443099,413,0,0,3,6,21,0.7,Moderate,3,3
sydney_#sydneysiege_being-20141214_193903-20141214_204227,17.64963504,685,0,0,2,7,21,0.7,Moderate,3,3
via_obama_paris-20150113_145759-20150113_162804,16.36029412,136,2,0,4,6,18,0.6,Moderate,3,3
#grammys_katy_perry-20150208_222440-20150208_231446,12.90546884,9161,1,0,1,4,24,0.8,High,2,3
rollins_jimmy_dodgers-20141210_171422-20141210_180930-20141210_194110,13.41777188,6786,0,0,2,5,23,0.766666667,Moderate,3,2
convention_philadelphia_national-20150212_082825-20150212_093808,13.06429174,4744,1,0,0,3,26,0.866666667,High,2,2
video_isis_christians-20150215_170740-20150215_182939,14.21174061,7325,0,0,1,6,23,0.766666667,Moderate,3,3
